25-Dec-11,MILITARY WIVES/GARETH MALONE,WHEREVER YOU ARE
11-Jul-76,BILLY CONNOLLY,NO CHANCE (NO CHARGE)
11-Jul-76,DOLLY PARTON,JOLENE
11-Jul-76,JOHNNY CASH AND THE TENNESSEE THREE,ONE PIECE AT A TIME
11-Jul-76,STATUS QUO,MYSTERY SONG
11-Jul-76,THE BEACH BOYS,GOOD VIBRATIONS {1976}
11-Jul-76,DION,THE WANDERER {1976}
11-Jul-76,THE CARPENTERS,I NEED TO BE IN LOVE
11-Jul-76,WALTER MURPHY,A FIFTH OF BEETHOVEN
11-Jul-76,DIANA ROSS,I THOUGHT IT TOOK A LITTLE TIME
11-Jul-76,PETER FRAMPTON,SHOW ME THE WAY
04-Jul-76,REAL THING,YOU TO ME ARE EVERYTHING
04-Jul-76,CANDI STATON,YOUNG HEARTS RUN FREE
04-Jul-76,DEMIS ROUSSOS,THE ROUSSOS PHENOMENON
04-Jul-76,OUR KID,YOU JUST MIGHT SEE ME CRY
04-Jul-76,BRYAN FERRY,LET'S STICK TOGETHER
04-Jul-76,THE MANHATTANS,KISS AND SAY GOODBYE
04-Jul-76,DR. HOOK,A LITTLE BIT MORE
04-Jul-76,ROD STEWART,TONIGHT'S THE NIGHT
04-Jul-76,ELTON JOHN AND KIKI DEE,DON'T GO BREAKING MY HEART
04-Jul-76,SHANGRI-LAS,LEADER OF THE PACK {1976}
04-Jul-76,WINGS,SILLY LOVE SONGS
04-Jul-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
04-Jul-76,DOROTHY MOORE,MISTY BLUE
04-Jul-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
04-Jul-76,QUEEN,YOU'RE MY BEST FRIEND
04-Jul-76,SENSATIONAL ALEX HARVEY BAND,THE BOSTON TEA PARTY
04-Jul-76,DOLLY PARTON,JOLENE
04-Jul-76,T. REX,I LOVE TO BOOGIE
04-Jul-76,LIVERPOOL EXPRESS,YOU ARE MY LOVE
04-Jul-76,100 TON AND A FEATHER,IT ONLY TAKES A MINUTE
04-Jul-76,LEE GARRETT,YOU'RE MY EVERYTHING
04-Jul-76,HOT CHOCOLATE,MAN TO MAN
04-Jul-76,DION,THE WANDERER {1976}
04-Jul-76,THE WURZELS,COMBINE HARVESTER
04-Jul-76,JOHNNY NASH,(WHAT A) WONDERFUL WORLD
04-Jul-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
04-Jul-76,MAUREEN MCGOVERN,THE CONTINENTAL
04-Jul-76,DON WILLIAMS,I RECALL A GYPSY WOMAN
04-Jul-76,PETER FRAMPTON,SHOW ME THE WAY
04-Jul-76,WAR,ME AND BABY BROTHER
04-Jul-76,THE BEACH BOYS,GOOD VIBRATIONS {1976}
04-Jul-76,BROTHERHOOD OF MAN,MY SWEET ROSALIE
04-Jul-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
04-Jul-76,JOHNNY CASH AND THE TENNESSEE THREE,ONE PIECE AT A TIME
04-Jul-76,THE BEATLES,BACK IN THE USSR
04-Jul-76,THE CARPENTERS,I NEED TO BE IN LOVE
04-Jul-76,THE ISLEY BROTHERS,HARVEST FOR THE WORLD
04-Jul-76,ELECTRIC LIGHT ORCHESTRA,STRANGE MAGIC
04-Jul-76,TAVARES,HEAVEN MUST BE MISSING AN ANGEL
04-Jul-76,OSIBISA,DANCE THE BODY MUSIC
27-Jun-76,REAL THING,YOU TO ME ARE EVERYTHING
27-Jun-76,OUR KID,YOU JUST MIGHT SEE ME CRY
27-Jun-76,CANDI STATON,YOUNG HEARTS RUN FREE
27-Jun-76,BRYAN FERRY,LET'S STICK TOGETHER
27-Jun-76,ROD STEWART,TONIGHT'S THE NIGHT
27-Jun-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
27-Jun-76,SHANGRI-LAS,LEADER OF THE PACK {1976}
27-Jun-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
27-Jun-76,THE WURZELS,COMBINE HARVESTER
27-Jun-76,WINGS,SILLY LOVE SONGS
27-Jun-76,THE MANHATTANS,KISS AND SAY GOODBYE
27-Jun-76,DEMIS ROUSSOS,THE ROUSSOS PHENOMENON
27-Jun-76,DOLLY PARTON,JOLENE
27-Jun-76,DR. HOOK,A LITTLE BIT MORE
27-Jun-76,PETER FRAMPTON,SHOW ME THE WAY
27-Jun-76,MAUREEN MCGOVERN,THE CONTINENTAL
27-Jun-76,T. REX,I LOVE TO BOOGIE
27-Jun-76,LEE GARRETT,YOU'RE MY EVERYTHING
27-Jun-76,DOROTHY MOORE,MISTY BLUE
27-Jun-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
27-Jun-76,LIVERPOOL EXPRESS,YOU ARE MY LOVE
27-Jun-76,DION,THE WANDERER {1976}
27-Jun-76,SENSATIONAL ALEX HARVEY BAND,THE BOSTON TEA PARTY
27-Jun-76,QUEEN,YOU'RE MY BEST FRIEND
27-Jun-76,JOHNNY NASH,(WHAT A) WONDERFUL WORLD
27-Jun-76,100 TON AND A FEATHER,IT ONLY TAKES A MINUTE
27-Jun-76,DON WILLIAMS,I RECALL A GYPSY WOMAN
27-Jun-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
27-Jun-76,HOT CHOCOLATE,MAN TO MAN
27-Jun-76,BROTHERHOOD OF MAN,MY SWEET ROSALIE
27-Jun-76,J.J. BARRIE,NO CHARGE
27-Jun-76,MUD,SHAKE IT DOWN
27-Jun-76,MELBA MOORE,THIS IS IT
27-Jun-76,WAR,ME AND BABY BROTHER
27-Jun-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
27-Jun-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
27-Jun-76,OSIBISA,DANCE THE BODY MUSIC
27-Jun-76,ABBA,FERNANDO
27-Jun-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
27-Jun-76,THE ROLLING STONES,FOOL TO CRY
20-Jun-76,REAL THING,YOU TO ME ARE EVERYTHING
20-Jun-76,THE WURZELS,COMBINE HARVESTER
20-Jun-76,WINGS,SILLY LOVE SONGS
20-Jun-76,OUR KID,YOU JUST MIGHT SEE ME CRY
20-Jun-76,ROD STEWART,TONIGHT'S THE NIGHT
20-Jun-76,CANDI STATON,YOUNG HEARTS RUN FREE
20-Jun-76,BRYAN FERRY,LET'S STICK TOGETHER
20-Jun-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
20-Jun-76,DOLLY PARTON,JOLENE
20-Jun-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
20-Jun-76,SHANGRI-LAS,LEADER OF THE PACK {1976}
20-Jun-76,PETER FRAMPTON,SHOW ME THE WAY
20-Jun-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
20-Jun-76,J.J. BARRIE,NO CHARGE
20-Jun-76,LEE GARRETT,YOU'RE MY EVERYTHING
20-Jun-76,DION,THE WANDERER {1976}
20-Jun-76,MELBA MOORE,THIS IS IT
20-Jun-76,THE MANHATTANS,KISS AND SAY GOODBYE
20-Jun-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
20-Jun-76,MAUREEN MCGOVERN,THE CONTINENTAL
20-Jun-76,SENSATIONAL ALEX HARVEY BAND,THE BOSTON TEA PARTY
20-Jun-76,T. REX,I LOVE TO BOOGIE
20-Jun-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
20-Jun-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
20-Jun-76,ABBA,FERNANDO
20-Jun-76,JOHNNY NASH,(WHAT A) WONDERFUL WORLD
20-Jun-76,DEMIS ROUSSOS,THE ROUSSOS PHENOMENON
20-Jun-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
20-Jun-76,MUD,SHAKE IT DOWN
20-Jun-76,THE ROLLING STONES,FOOL TO CRY
20-Jun-76,OSIBISA,DANCE THE BODY MUSIC
20-Jun-76,DIANA ROSS,LOVE HANGOVER
20-Jun-76,CLIFF RICHARD,DEVIL WOMAN
20-Jun-76,DON WILLIAMS,I RECALL A GYPSY WOMAN
20-Jun-76,DOROTHY MOORE,MISTY BLUE
20-Jun-76,SLIK,REQUIEM
20-Jun-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
20-Jun-76,FLINTLOCK,DAWN
20-Jun-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
20-Jun-76,TAMMY WYNETTE,I DON'T WANNA PLAY HOUSE
13-Jun-76,THE WURZELS,COMBINE HARVESTER
13-Jun-76,REAL THING,YOU TO ME ARE EVERYTHING
13-Jun-76,WINGS,SILLY LOVE SONGS
13-Jun-76,OUR KID,YOU JUST MIGHT SEE ME CRY
13-Jun-76,J.J. BARRIE,NO CHARGE
13-Jun-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
13-Jun-76,DOLLY PARTON,JOLENE
13-Jun-76,ROD STEWART,TONIGHT'S THE NIGHT
13-Jun-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
13-Jun-76,PETER FRAMPTON,SHOW ME THE WAY
13-Jun-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
13-Jun-76,THE ROLLING STONES,FOOL TO CRY
13-Jun-76,MUD,SHAKE IT DOWN
13-Jun-76,MELBA MOORE,THIS IS IT
13-Jun-76,CLIFF RICHARD,DEVIL WOMAN
13-Jun-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
13-Jun-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
13-Jun-76,ABBA,FERNANDO
13-Jun-76,CANDI STATON,YOUNG HEARTS RUN FREE
13-Jun-76,BRYAN FERRY,LET'S STICK TOGETHER
13-Jun-76,SHANGRI-LAS,LEADER OF THE PACK {1976}
13-Jun-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
13-Jun-76,LEE GARRETT,YOU'RE MY EVERYTHING
13-Jun-76,MAUREEN MCGOVERN,THE CONTINENTAL
13-Jun-76,DION,THE WANDERER {1976}
13-Jun-76,DIANA ROSS,LOVE HANGOVER
13-Jun-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
13-Jun-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
13-Jun-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
13-Jun-76,FLINTLOCK,DAWN
13-Jun-76,JOHNNY NASH,(WHAT A) WONDERFUL WORLD
13-Jun-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
13-Jun-76,SLIK,REQUIEM
13-Jun-76,OSIBISA,DANCE THE BODY MUSIC
13-Jun-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
13-Jun-76,LINDA AND THE FUNKY BOYS,SOLD MY ROCK N' ROLL (GAVE IT FOR FUNKY SOUL)
13-Jun-76,TAMMY WYNETTE,I DON'T WANNA PLAY HOUSE
13-Jun-76,BILLY PAUL,LET'S MAKE A BABY
13-Jun-76,THE FOUR SEASONS,SILVER STAR
13-Jun-76,DONNA SUMMER,COULD IT BE MAGIC
06-Jun-76,THE WURZELS,COMBINE HARVESTER
06-Jun-76,WINGS,SILLY LOVE SONGS
06-Jun-76,J.J. BARRIE,NO CHARGE
06-Jun-76,ABBA,FERNANDO
06-Jun-76,REAL THING,YOU TO ME ARE EVERYTHING
06-Jun-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
06-Jun-76,THE ROLLING STONES,FOOL TO CRY
06-Jun-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
06-Jun-76,MELBA MOORE,THIS IS IT
06-Jun-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
06-Jun-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
06-Jun-76,CLIFF RICHARD,DEVIL WOMAN
06-Jun-76,ROD STEWART,TONIGHT'S THE NIGHT
06-Jun-76,DIANA ROSS,LOVE HANGOVER
06-Jun-76,OUR KID,YOU JUST MIGHT SEE ME CRY
06-Jun-76,PETER FRAMPTON,SHOW ME THE WAY
06-Jun-76,DOLLY PARTON,JOLENE
06-Jun-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
06-Jun-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
06-Jun-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
06-Jun-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
06-Jun-76,MUD,SHAKE IT DOWN
06-Jun-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
06-Jun-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
06-Jun-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
06-Jun-76,CANDI STATON,YOUNG HEARTS RUN FREE
06-Jun-76,DION,THE WANDERER {1976}
06-Jun-76,LEE GARRETT,YOU'RE MY EVERYTHING
06-Jun-76,HANK MIZELL,JUNGLE ROCK
06-Jun-76,SLIK,REQUIEM
06-Jun-76,THE FOUR SEASONS,SILVER STAR
06-Jun-76,MAUREEN MCGOVERN,THE CONTINENTAL
06-Jun-76,SILVER CONVENTION,GET UP AND BOOGIE
06-Jun-76,BRYAN FERRY,LET'S STICK TOGETHER
06-Jun-76,DAVID BOWIE,TVC 15
06-Jun-76,SHOWADDYWADDY,TROCADERO
06-Jun-76,BILLY PAUL,LET'S MAKE A BABY
06-Jun-76,FOX,S-S-S-SINGLE BED
06-Jun-76,FLINTLOCK,DAWN
06-Jun-76,LINDA AND THE FUNKY BOYS,SOLD MY ROCK N' ROLL (GAVE IT FOR FUNKY SOUL)
30-May-76,J.J. BARRIE,NO CHARGE
30-May-76,THE WURZELS,COMBINE HARVESTER
30-May-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
30-May-76,ABBA,FERNANDO
30-May-76,WINGS,SILLY LOVE SONGS
30-May-76,THE ROLLING STONES,FOOL TO CRY
30-May-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
30-May-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
30-May-76,CLIFF RICHARD,DEVIL WOMAN
30-May-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
30-May-76,DIANA ROSS,LOVE HANGOVER
30-May-76,MUD,SHAKE IT DOWN
30-May-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
30-May-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
30-May-76,PETER FRAMPTON,SHOW ME THE WAY
30-May-76,THE FOUR SEASONS,SILVER STAR
30-May-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
30-May-76,DOLLY PARTON,JOLENE
30-May-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
30-May-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
30-May-76,MELBA MOORE,THIS IS IT
30-May-76,REAL THING,YOU TO ME ARE EVERYTHING
30-May-76,HANK MIZELL,JUNGLE ROCK
30-May-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
30-May-76,SILVER CONVENTION,GET UP AND BOOGIE
30-May-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
30-May-76,FOX,S-S-S-SINGLE BED
30-May-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
30-May-76,OUR KID,YOU JUST MIGHT SEE ME CRY
30-May-76,BILLY PAUL,LET'S MAKE A BABY
30-May-76,DION,THE WANDERER {1976}
30-May-76,SHOWADDYWADDY,TROCADERO
30-May-76,DAVID BOWIE,TVC 15
30-May-76,CANDI STATON,YOUNG HEARTS RUN FREE
30-May-76,SLIK,REQUIEM
30-May-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
30-May-76,THIN LIZZY,THE BOYS ARE BACK IN TOWN
30-May-76,LEE GARRETT,YOU'RE MY EVERYTHING
30-May-76,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
30-May-76,JOHNNY TAYLOR,DISCO LADY
23-May-76,ABBA,FERNANDO
23-May-76,J.J. BARRIE,NO CHARGE
23-May-76,THE WURZELS,COMBINE HARVESTER
23-May-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
23-May-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
23-May-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
23-May-76,WINGS,SILLY LOVE SONGS
23-May-76,THE ROLLING STONES,FOOL TO CRY
23-May-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
23-May-76,DIANA ROSS,LOVE HANGOVER
23-May-76,CLIFF RICHARD,DEVIL WOMAN
23-May-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
23-May-76,HANK MIZELL,JUNGLE ROCK
23-May-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
23-May-76,FOX,S-S-S-SINGLE BED
23-May-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
23-May-76,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
23-May-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
23-May-76,SILVER CONVENTION,GET UP AND BOOGIE
23-May-76,MELBA MOORE,THIS IS IT
23-May-76,THE FOUR SEASONS,SILVER STAR
23-May-76,PETER FRAMPTON,SHOW ME THE WAY
23-May-76,MUD,SHAKE IT DOWN
23-May-76,SLIK,REQUIEM
23-May-76,GALLAGHER AND LYLE,HEART ON MY SLEEVE
23-May-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
23-May-76,FRANKIE VALLI,FALLEN ANGEL
23-May-76,DOLLY PARTON,JOLENE
23-May-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
23-May-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
23-May-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
23-May-76,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
23-May-76,JOHNNY TAYLOR,DISCO LADY
23-May-76,ELVIN BISHOP,FOOLED AROUND AND FELL IN LOVE
23-May-76,BILLY PAUL,LET'S MAKE A BABY
23-May-76,ISAAC HAYES,DISCO CONNECTION
23-May-76,DAVID BOWIE,TVC 15
23-May-76,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
23-May-76,DION,THE WANDERER {1976}
23-May-76,JUDGE DREAD,THE WINKLE MAN
16-May-76,ABBA,FERNANDO
16-May-76,J.J. BARRIE,NO CHARGE
16-May-76,THE FOUR SEASONS,SILVER STAR
16-May-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
16-May-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
16-May-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
16-May-76,THE ROLLING STONES,FOOL TO CRY
16-May-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
16-May-76,HANK MIZELL,JUNGLE ROCK
16-May-76,FOX,S-S-S-SINGLE BED
16-May-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
16-May-76,SILVER CONVENTION,GET UP AND BOOGIE
16-May-76,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
16-May-76,THE WURZELS,COMBINE HARVESTER
16-May-76,DIANA ROSS,LOVE HANGOVER
16-May-76,WINGS,SILLY LOVE SONGS
16-May-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
16-May-76,FRANKIE VALLI,FALLEN ANGEL
16-May-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
16-May-76,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
16-May-76,CLIFF RICHARD,DEVIL WOMAN
16-May-76,ISAAC HAYES,DISCO CONNECTION
16-May-76,ERIC CARMEN,ALL BY MYSELF
16-May-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
16-May-76,MUD,SHAKE IT DOWN
16-May-76,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
16-May-76,JOHNNY TAYLOR,DISCO LADY
16-May-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
16-May-76,MELBA MOORE,THIS IS IT
16-May-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
16-May-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
16-May-76,RUBETTES,YOU'RE THE REASON WHY
16-May-76,PETER FRAMPTON,SHOW ME THE WAY
16-May-76,HARPO,MOVIE STAR
16-May-76,SLIK,REQUIEM
16-May-76,JUDGE DREAD,THE WINKLE MAN
16-May-76,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS
16-May-76,DOLLY PARTON,JOLENE
16-May-76,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
16-May-76,ELVIN BISHOP,FOOLED AROUND AND FELL IN LOVE
09-May-76,ABBA,FERNANDO
09-May-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
09-May-76,HANK MIZELL,JUNGLE ROCK
09-May-76,FOX,S-S-S-SINGLE BED
09-May-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
09-May-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
09-May-76,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
09-May-76,SILVER CONVENTION,GET UP AND BOOGIE
09-May-76,THE FOUR SEASONS,SILVER STAR
09-May-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
09-May-76,J.J. BARRIE,NO CHARGE
09-May-76,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
09-May-76,FRANKIE VALLI,FALLEN ANGEL
09-May-76,THE ROLLING STONES,FOOL TO CRY
09-May-76,DIANA ROSS,LOVE HANGOVER
09-May-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
09-May-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
09-May-76,ISAAC HAYES,DISCO CONNECTION
09-May-76,ERIC CARMEN,ALL BY MYSELF
09-May-76,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
09-May-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
09-May-76,ROBIN SARSTEDT,MY RESISTANCE IS LOW
09-May-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
09-May-76,CLIFF RICHARD,DEVIL WOMAN
09-May-76,HARPO,MOVIE STAR
09-May-76,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
09-May-76,JOHNNY TAYLOR,DISCO LADY
09-May-76,RUBETTES,YOU'RE THE REASON WHY
09-May-76,WINGS,SILLY LOVE SONGS
09-May-76,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA
09-May-76,TINA CHARLES,LOVE ME LIKE A LOVER
09-May-76,SAILOR,GIRLS GIRLS GIRLS
09-May-76,THE WURZELS,COMBINE HARVESTER
09-May-76,SLIK,REQUIEM
09-May-76,JUDGE DREAD,THE WINKLE MAN
09-May-76,JOHN MILES,MUSIC
09-May-76,MUD,SHAKE IT DOWN
09-May-76,10CC,I'M MANDY FLY ME
09-May-76,PETER FRAMPTON,SHOW ME THE WAY
09-May-76,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK
02-May-76,ABBA,FERNANDO
02-May-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
02-May-76,HANK MIZELL,JUNGLE ROCK
02-May-76,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
02-May-76,FOX,S-S-S-SINGLE BED
02-May-76,THE FOUR SEASONS,SILVER STAR
02-May-76,SILVER CONVENTION,GET UP AND BOOGIE
02-May-76,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
02-May-76,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
02-May-76,ISAAC HAYES,DISCO CONNECTION
02-May-76,FRANKIE VALLI,FALLEN ANGEL
02-May-76,ERIC CARMEN,ALL BY MYSELF
02-May-76,SAILOR,GIRLS GIRLS GIRLS
02-May-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
02-May-76,JOHN MILES,MUSIC
02-May-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
02-May-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
02-May-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
02-May-76,DIANA ROSS,LOVE HANGOVER
02-May-76,BELLAMY BROTHERS,LET YOUR LOVE FLOW
02-May-76,10CC,I'M MANDY FLY ME
02-May-76,THE ROLLING STONES,FOOL TO CRY
02-May-76,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE
02-May-76,HARPO,MOVIE STAR
02-May-76,JOHNNY TAYLOR,DISCO LADY
02-May-76,J.J. BARRIE,NO CHARGE
02-May-76,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET
02-May-76,RUBETTES,YOU'RE THE REASON WHY
02-May-76,KEITH EMERSON,HONKY TONK TRAIN BLUES
02-May-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
02-May-76,TINA CHARLES,LOVE ME LIKE A LOVER
02-May-76,RODGER COLLINS,YOU SEXY SUGAR PLUM (BUT I LIKE IT)
02-May-76,THE BEATLES,HEY JUDE {1976}
02-May-76,HOT CHOCOLATE,DON'T STOP IT NOW
02-May-76,BARRY WHITE,YOU SEE THE TROUBLE WITH ME
02-May-76,THE THREE DEGREES,TOAST OF LOVE
02-May-76,ELVIS PRESLEY,HURT
02-May-76,LINDA LEWIS,BABY I'M YOURS
02-May-76,JUDGE DREAD,THE WINKLE MAN
02-May-76,BRASS CONSTRUCTION,MOVIN'
25-Apr-76,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
25-Apr-76,ABBA,FERNANDO
25-Apr-76,HANK MIZELL,JUNGLE ROCK
25-Apr-76,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
25-Apr-76,FOX,S-S-S-SINGLE BED
25-Apr-76,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
25-Apr-76,SAILOR,GIRLS GIRLS GIRLS
25-Apr-76,10CC,I'M MANDY FLY ME
25-Apr-76,SILVER CONVENTION,GET UP AND BOOGIE
25-Apr-76,ISAAC HAYES,DISCO CONNECTION
25-Apr-76,JOHN MILES,MUSIC
25-Apr-76,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
25-Apr-76,ERIC CARMEN,ALL BY MYSELF
25-Apr-76,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.
25-Apr-76,HOT CHOCOLATE,DON'T STOP IT NOW
25-Apr-76,THE FOUR SEASONS,SILVER STAR
25-Apr-76,ANDREA TRUE CONNECTION,"MORE, MORE, MORE"
25-Apr-76,THE BEATLES,HEY JUDE {1976}
25-Apr-76,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
25-Apr-76,THE STYLISTICS,CAN'T HELP FALLING IN LOVE
25-Apr-76,KEITH EMERSON,HONKY TONK TRAIN BLUES
25-Apr-76,FRANKIE VALLI,FALLEN ANGEL
25-Apr-76,BARRY WHITE,YOU SEE THE TROUBLE WITH ME
25-Apr-76,DIANA ROSS,LOVE HANGOVER
25-Apr-76,JIMMY JAMES AND THE VAGABONDS,I'LL GO WHERE YOUR MUSIC TAKES ME
25-Apr-76,RODGER COLLINS,YOU SEXY SUGAR PLUM (BUT I LIKE IT)
25-Apr-76,HARPO,MOVIE STAR
